x,l
http://vocab.getty.edu/aat/300448939,<complexes by condition>
http://vocab.getty.edu/aat/300125766,agricultural complexes
http://vocab.getty.edu/aat/300008633,abandoned farms
http://vocab.getty.edu/aat/300000210,collective farms
http://vocab.getty.edu/aat/300008528,kolkhoz
http://vocab.getty.edu/aat/300411503,bee farms
http://vocab.getty.edu/aat/300000243,cattle ranches
http://vocab.getty.edu/aat/300000256,bazaars (marketplaces)
http://vocab.getty.edu/aat/300000289,cluster housing
http://vocab.getty.edu/aat/300000297,temporary housing
http://vocab.getty.edu/aat/300000304,emergency housing
http://vocab.getty.edu/aat/300387230,railroad camps
http://vocab.getty.edu/aat/300137526,affordable housing
http://vocab.getty.edu/aat/300000317,communal housing
http://vocab.getty.edu/aat/300259646,congregate housing
http://vocab.getty.edu/aat/300000324,scattered-site housing
http://vocab.getty.edu/aat/300000333,campuses
http://vocab.getty.edu/aat/300000351,children's zoos
http://vocab.getty.edu/aat/300108407,safari parks
http://vocab.getty.edu/aat/300000367,catacombs
http://vocab.getty.edu/aat/300247575,Reihengräberfelder
http://vocab.getty.edu/aat/300008170,churchyards
http://vocab.getty.edu/aat/300000388,extracting complexes
http://vocab.getty.edu/aat/300266759,collieries
http://vocab.getty.edu/aat/300443769,chrome mines
http://vocab.getty.edu/aat/300235049,research parks
http://vocab.getty.edu/aat/300188636,cogeneration plants
http://vocab.getty.edu/aat/300000425,pumped storage power plants
http://vocab.getty.edu/aat/300000430,ocean thermal energy conversion plants
http://vocab.getty.edu/aat/300000434,coal-fired power plants
http://vocab.getty.edu/aat/300410458,artillery ranges
http://vocab.getty.edu/aat/300000456,air bases
http://vocab.getty.edu/aat/300000459,naval air bases
http://vocab.getty.edu/aat/300164113,boot camps
http://vocab.getty.edu/aat/300000472,naval shipyards
http://vocab.getty.edu/aat/300266652,abatises
http://vocab.getty.edu/aat/300000491,office parks
http://vocab.getty.edu/aat/300000512,amusement parks
http://vocab.getty.edu/aat/300000515,theme parks
http://vocab.getty.edu/aat/300195087,waterparks
http://vocab.getty.edu/aat/300000524,church camps
http://vocab.getty.edu/aat/300000553,health resorts
http://vocab.getty.edu/aat/300006737,spas (health resorts)
http://vocab.getty.edu/aat/300403958,game reserves
http://vocab.getty.edu/aat/300235959,ski resorts
http://vocab.getty.edu/aat/300262974,equestrian centers
http://vocab.getty.edu/aat/300000590,miniature golf courses
http://vocab.getty.edu/aat/300000597,automobile racetracks
http://vocab.getty.edu/aat/300000599,drag strips
http://vocab.getty.edu/aat/300000451,firing ranges
http://vocab.getty.edu/aat/300000618,archery ranges
http://vocab.getty.edu/aat/300263166,fitness trails
http://vocab.getty.edu/aat/300389664,archaeological trails
http://vocab.getty.edu/aat/300264323,ashrams
http://vocab.getty.edu/aat/300000642,abbeys (monasteries)
http://vocab.getty.edu/aat/300000678,air transportation complexes
http://vocab.getty.edu/aat/300000681,airports
http://vocab.getty.edu/aat/300000686,heliports (airports)
http://vocab.getty.edu/aat/300000691,marshalling yards
http://vocab.getty.edu/aat/300411506,hump yards
http://vocab.getty.edu/aat/300000706,<districts by function>
http://vocab.getty.edu/aat/300000707,administrative districts
http://vocab.getty.edu/aat/300000721,assessment districts
http://vocab.getty.edu/aat/300444919,bookmobiles
http://vocab.getty.edu/aat/300448590,university halls
http://vocab.getty.edu/aat/300005621,gatehouses
http://vocab.getty.edu/aat/300446757,karṇikā
http://vocab.getty.edu/aat/300446415,karṇaratha
http://vocab.getty.edu/aat/300446590,puṣpapōtikā
http://vocab.getty.edu/aat/300446923,gavākṣanāsī
http://vocab.getty.edu/aat/300447121,puṣpaśākhā
http://vocab.getty.edu/aat/300446856,nāga-dalākṛti
http://vocab.getty.edu/aat/300446577,samatala-vitāna
http://vocab.getty.edu/aat/300446455,ardhanāsī
http://vocab.getty.edu/aat/300446954,miśra-Viṣṇukānta
http://vocab.getty.edu/aat/300446209,tripuruṣa
http://vocab.getty.edu/aat/300446738,Ṛjusūtra
http://vocab.getty.edu/aat/300447222,lāṅgula
http://vocab.getty.edu/aat/300447317,kapōtāsana
http://vocab.getty.edu/aat/300446970,vājana-valabhī
http://vocab.getty.edu/aat/300446828,adhō-kampa
http://vocab.getty.edu/aat/300446761,kōṇa-kūṭa
http://vocab.getty.edu/aat/300447316,pādukā
http://vocab.getty.edu/aat/300446760,tripaṭṭa kumuda
http://vocab.getty.edu/aat/300446309,bhūtapāda
http://vocab.getty.edu/aat/300448917,science buildings
http://vocab.getty.edu/aat/300444148,architectural groups (built works)
http://vocab.getty.edu/aat/300449165,juniorates (buildings)
http://vocab.getty.edu/aat/300007450,chantries
http://vocab.getty.edu/aat/300417347,apse chapels
http://vocab.getty.edu/aat/300449111,offset sections
http://vocab.getty.edu/aat/300421375,cabinetmaking shop
http://vocab.getty.edu/aat/300429867,register grates
http://vocab.getty.edu/aat/300435581,Narcissus (genus)
http://vocab.getty.edu/aat/300380519,Allium sativum (species)
http://vocab.getty.edu/aat/300311140,Tetrapanax (genus)
http://vocab.getty.edu/aat/300380439,Glycyrrhiza glabra (species)
http://vocab.getty.edu/aat/300424157,cultural & recreational structures
http://vocab.getty.edu/aat/300430103,roof elements
http://vocab.getty.edu/aat/300420188,animal stall
http://vocab.getty.edu/aat/300422023,board fence
http://vocab.getty.edu/aat/300423474,column shaft
http://vocab.getty.edu/aat/300422873,ceiling ornament
http://vocab.getty.edu/aat/300421290,bus depot
http://vocab.getty.edu/aat/300445427,huauhtli (amaranth)
http://vocab.getty.edu/aat/300435578,Bruniales (order)
http://vocab.getty.edu/aat/300435585,Araliaceae (family)
http://vocab.getty.edu/aat/300435307,Solanum tuberosum (species)
http://vocab.getty.edu/aat/300445556,Messier 45
http://vocab.getty.edu/aat/300374989,Magnoliales (order)
http://vocab.getty.edu/aat/300426806,gun shelter
http://vocab.getty.edu/aat/300423610,door track
http://vocab.getty.edu/aat/300449136,major basilicas (works by context)
http://vocab.getty.edu/aat/300419948,Cucurbitales (order)
http://vocab.getty.edu/aat/300419950,Lagenaria (genus)
http://vocab.getty.edu/aat/300067417,Corinthian order
http://vocab.getty.edu/aat/300411356,raisins
http://vocab.getty.edu/aat/300004911,tobacco barns
http://vocab.getty.edu/aat/300400482,Punica (genus)
http://vocab.getty.edu/aat/300411674,needles (plant components)
http://vocab.getty.edu/aat/300435294,tubers (plant components)
http://vocab.getty.edu/aat/300100537,<pews and pew components>
http://vocab.getty.edu/aat/300389832,Rosids (clade)
http://vocab.getty.edu/aat/300265191,automobile factories (built works)
http://vocab.getty.edu/aat/300379702,Anemone (genus)
http://vocab.getty.edu/aat/300311198,Rubia tinctorum (species)
http://vocab.getty.edu/aat/300389962,Onosma (genus)
http://vocab.getty.edu/aat/300400871,Isatis (genus)
http://vocab.getty.edu/aat/300311364,mustard (plant)
http://vocab.getty.edu/aat/300391339,Guibourtia tessmannii (species)
http://vocab.getty.edu/aat/300419386,moonmoons
http://vocab.getty.edu/aat/300006568,theological seminaries (buildings)
http://vocab.getty.edu/aat/300387031,scientific research bases (facilities)
http://vocab.getty.edu/aat/300266554,intermittent watercourses
http://vocab.getty.edu/aat/300237189,marches (districts)
http://vocab.getty.edu/aat/300387225,department capitals
http://vocab.getty.edu/aat/300008545,tells
http://vocab.getty.edu/aat/300387273,monastic centers
http://vocab.getty.edu/aat/300404010,farm villages
http://vocab.getty.edu/aat/300008423,market towns
http://vocab.getty.edu/aat/300387659,tourist villages
http://vocab.getty.edu/aat/300387527,university towns
http://vocab.getty.edu/aat/300008432,industrial towns
http://vocab.getty.edu/aat/300008464,mining towns
http://vocab.getty.edu/aat/300387531,First Nations reserves
http://vocab.getty.edu/aat/300386954,regular satellites
http://vocab.getty.edu/aat/300435325,haystacks
http://vocab.getty.edu/aat/300387509,satellite towns
http://vocab.getty.edu/aat/300008381,garden cities
http://vocab.getty.edu/aat/300387528,cathedral towns
http://vocab.getty.edu/aat/300443805,arrugados
http://vocab.getty.edu/aat/300387098,former landmasses
http://vocab.getty.edu/aat/300008869,jungles
http://vocab.getty.edu/aat/300387603,temperate forests
http://vocab.getty.edu/aat/300387609,moist/dry deciduous forests
http://vocab.getty.edu/aat/300387612,mediterranean forests
http://vocab.getty.edu/aat/300387640,temperate grasslands
http://vocab.getty.edu/aat/300132312,riverine bodies of water
http://vocab.getty.edu/aat/300266571,estuaries
http://vocab.getty.edu/aat/300387638,cold deserts
http://vocab.getty.edu/aat/300387642,Arctic tundras
http://vocab.getty.edu/aat/300380273,death huts
http://vocab.getty.edu/aat/300400828,webs (animal structures)
http://vocab.getty.edu/aat/300380017,stalagmites
http://vocab.getty.edu/aat/300379319,Pandanus (genus)
http://vocab.getty.edu/aat/300380415,Boswellia sacra (species)
http://vocab.getty.edu/aat/300447142,kakṣāsana
http://vocab.getty.edu/aat/300400819,rushes (plant)
http://vocab.getty.edu/aat/300435306,Solanum (genus)
http://vocab.getty.edu/aat/300375502,Solanaceae (family)
http://vocab.getty.edu/aat/300375509,Wikstroemia (genus)
http://vocab.getty.edu/aat/300375517,Corchorus olitorius (species)
http://vocab.getty.edu/aat/300380435,Strobilanthes (genus)
http://vocab.getty.edu/aat/300435260,Calendula (genus)
http://vocab.getty.edu/aat/300375572,Campanulaceae (family)
http://vocab.getty.edu/aat/300389934,Lychnis
http://vocab.getty.edu/aat/300417746,Cactaceae (family)
http://vocab.getty.edu/aat/300375573,Nymphaea lotus (species)
http://vocab.getty.edu/aat/300375576,Nymphaeaceae (family)
http://vocab.getty.edu/aat/300375394,Arecales (order)
http://vocab.getty.edu/aat/300375558,Asterales (order)
http://vocab.getty.edu/aat/300379705,Tulipa (genus)
http://vocab.getty.edu/aat/300435602,Ventilago (genus)
http://vocab.getty.edu/aat/300375605,Pistacia terebinthus (species)
http://vocab.getty.edu/aat/300375612,Hymenaea protera (extinct species)
http://vocab.getty.edu/aat/300375615,Agathis dammara (species)
http://vocab.getty.edu/aat/300375624,Canarium (genus)
http://vocab.getty.edu/aat/300379703,Hyacinthus (genus)
http://vocab.getty.edu/aat/300389729,Phormium (genus)
http://vocab.getty.edu/aat/300375636,Toxicodendron vernicifluum (species)
http://vocab.getty.edu/aat/300386447,Euphorbia pulcherrima (species)
http://vocab.getty.edu/aat/300446869,bālapañjara (architectural element)
http://vocab.getty.edu/aat/300374916,Ericaceae (family)
http://vocab.getty.edu/aat/300374858,Ulmus glabra (species)
http://vocab.getty.edu/aat/300400899,Zelkova (genus)
http://vocab.getty.edu/aat/300374862,Eucalyptus gummifera (species)
http://vocab.getty.edu/aat/300391441,Lythraceae (family)
http://vocab.getty.edu/aat/300375439,Hamamelidaceae (family)
http://vocab.getty.edu/aat/300374881,Celtis laevigata (species)
http://vocab.getty.edu/aat/300374871,Celtis (genus)
http://vocab.getty.edu/aat/300374892,Ostrya virginiana (species)
http://vocab.getty.edu/aat/300374910,Cedrela (genus)
http://vocab.getty.edu/aat/300343707,Cedrela odorata (species)
http://vocab.getty.edu/aat/300389670,Chamaecyparis obtusa (species)
http://vocab.getty.edu/aat/300380429,Maclura tinctoria (species)
http://vocab.getty.edu/aat/300375419,Vaccinium (genus)
http://vocab.getty.edu/aat/300411776,Erythroxylaceae (family)
http://vocab.getty.edu/aat/300375211,Populus (genus)
http://vocab.getty.edu/aat/300374952,Carya glabra (species)
http://vocab.getty.edu/aat/300374963,Mesua (genus)
http://vocab.getty.edu/aat/300375535,Coffea (genus)
http://vocab.getty.edu/aat/300374982,Hibiscus elatus (species)
http://vocab.getty.edu/aat/300375013,Magnoliaceae (family)
http://vocab.getty.edu/aat/300374992,Shorea (genus)
http://vocab.getty.edu/aat/300375000,Citrus (genus)
http://vocab.getty.edu/aat/300375410,Citrus aurantium (species)
http://vocab.getty.edu/aat/300375434,Acacia koa (species)
http://vocab.getty.edu/aat/300375014,Magnolia (genus)
http://vocab.getty.edu/aat/300375020,Swietenia mahagoni (species)
http://vocab.getty.edu/aat/300375650,Euphorbia (genus)
http://vocab.getty.edu/aat/300375035,Acer macrophyllum (species)
http://vocab.getty.edu/aat/300410347,Dodonaea (genus)
http://vocab.getty.edu/aat/300375454,Quercus alba (species)
http://vocab.getty.edu/aat/300375476,Cyperaceae (family)
http://vocab.getty.edu/aat/300375088,Resedaceae (family)
http://vocab.getty.edu/aat/300375164,Andira inermis (species)
http://vocab.getty.edu/aat/300375399,buds (plant components)
http://vocab.getty.edu/aat/300375196,Platanus occidentalis (species)
http://vocab.getty.edu/aat/300375465,Populus alba (species)
http://vocab.getty.edu/aat/300375291,well sweeps
http://vocab.getty.edu/aat/300311158,Gentianaceae (family)
http://vocab.getty.edu/aat/300391328,Asclepiadoideae (subfamily)
http://vocab.getty.edu/aat/300375316,Aspidosperma quebracho-blanco (species)
http://vocab.getty.edu/aat/300375430,Mangifera (genus)
http://vocab.getty.edu/aat/300375325,Tieghemella (genus)
http://vocab.getty.edu/aat/300375378,Dalbergia decipularis (species)
http://vocab.getty.edu/aat/300375345,Brosimum paraense (species)
http://vocab.getty.edu/aat/300375356,Sassafras radaiense (species)
http://vocab.getty.edu/aat/300375392,Salix bakko (species)
http://vocab.getty.edu/aat/300375386,Salix lucida ssp lasiandra (subspecies)
http://vocab.getty.edu/aat/300375428,Cocos (genus)
http://vocab.getty.edu/aat/300375403,Musaceae (family)
http://vocab.getty.edu/aat/300375583,pineapple (fruit)
http://vocab.getty.edu/aat/300375414,strawberries (fruits)
http://vocab.getty.edu/aat/300375422,Vaccinium macrocarpon (species)
http://vocab.getty.edu/aat/300375425,Rubus idaeus (species)
http://vocab.getty.edu/aat/300375485,Cyperus (genus)
http://vocab.getty.edu/aat/300375473,Typha (genus)
http://vocab.getty.edu/aat/300375483,Schoenoplectus californicus (species)
http://vocab.getty.edu/aat/300375492,Zosteraceae (family)
http://vocab.getty.edu/aat/300435580,Amaryllidaceae (family)
http://vocab.getty.edu/aat/300343878,Fagaceae (family)
http://vocab.getty.edu/aat/300343919,Betula (genus)
http://vocab.getty.edu/aat/300343623,Alnus crispa (species)
http://vocab.getty.edu/aat/300343679,Cedrus deodara (species)
http://vocab.getty.edu/aat/300343712,Cupressus sempervirens (species)
http://vocab.getty.edu/aat/300343723,Abies amabilis (species)
http://vocab.getty.edu/aat/300343740,Tsuga chinensis (species)
http://vocab.getty.edu/aat/300343749,Juniperus scopulorum (species)
http://vocab.getty.edu/aat/300343745,Larix kaempferi (species)
http://vocab.getty.edu/aat/300374859,Eucalyptus (genus)
http://vocab.getty.edu/aat/300445387,Pinus ayacahuite (species)
http://vocab.getty.edu/aat/300343668,Cupressaceae (family)
http://vocab.getty.edu/aat/300374913,Callitropsis (genus)
http://vocab.getty.edu/aat/300343807,Picea engelmannii (species)
http://vocab.getty.edu/aat/300343639,Cedrus (genus)
http://vocab.getty.edu/aat/300386119,Thuja plicata (species)
http://vocab.getty.edu/aat/300343709,Toona sinensis (species)
http://vocab.getty.edu/aat/300343863,Malus ioensis (species)
http://vocab.getty.edu/aat/300375423,Fragaria (genus)
http://vocab.getty.edu/aat/300343909,Moraceae (family)
http://vocab.getty.edu/aat/300438820,Arundinaria (genus)
http://vocab.getty.edu/aat/300343860,Pterocarpus indicus (species)
http://vocab.getty.edu/aat/300389681,Acaciella (genus)
http://vocab.getty.edu/aat/300343866,Fraxinus excelsior (species)
http://vocab.getty.edu/aat/300375432,Olea (genus)
http://vocab.getty.edu/aat/300343902,Bignoniaceae (family)
http://vocab.getty.edu/aat/300343880,Fagus engleriana (species)
http://vocab.getty.edu/aat/300343877,Fagus (genus)
http://vocab.getty.edu/aat/300343885,Nothofagus solandri (species)
http://vocab.getty.edu/aat/300343890,Gmelina leichhardti (species)
http://vocab.getty.edu/aat/300311132,Lavandula (genus)
http://vocab.getty.edu/aat/300419352,Cinnamomum cassia (species)
http://vocab.getty.edu/aat/300374994,Laurus (genus)
http://vocab.getty.edu/aat/300419945,Crescentia (genus)
http://vocab.getty.edu/aat/300374813,Nyssa (genus)
http://vocab.getty.edu/aat/300375202,Ficus sycomorus (species)
http://vocab.getty.edu/aat/300375520,Broussonetia (genus)
http://vocab.getty.edu/aat/300343927,Betula lenta (species)
http://vocab.getty.edu/aat/300343931,Tilia cordata (species)
http://vocab.getty.edu/aat/300374993,Dipterocarpaceae (family)
http://vocab.getty.edu/aat/300375522,Ceiba (genus)
http://vocab.getty.edu/aat/300374899,Aesculus glabra (species)
http://vocab.getty.edu/aat/300375618,Burseraceae (family)
http://vocab.getty.edu/aat/300375308,plum (plant)
http://vocab.getty.edu/aat/300374812,Juglans (genus)
http://vocab.getty.edu/aat/300374814,Juglans nigra (species)
http://vocab.getty.edu/aat/300375436,Nyssa ogeche (species)
http://vocab.getty.edu/aat/300375336,Albizia odoratissima (species)
http://vocab.getty.edu/aat/300374822,Caesalpinia echinata (species)
http://vocab.getty.edu/aat/300411633,Lardizabalaceae (family)
http://vocab.getty.edu/aat/300374835,Castanea dentata (species)
http://vocab.getty.edu/aat/300375227,Diospyros digyna (species)
http://vocab.getty.edu/aat/300400877,Rhamnus saxatilis (species)
http://vocab.getty.edu/aat/300380085,Dryopteridaceae (family)
http://vocab.getty.edu/aat/300311994,stacks (shelves)
http://vocab.getty.edu/aat/300007691,nuclear bomb shelters
http://vocab.getty.edu/aat/300266422,grapefruits (citrus fruits)
http://vocab.getty.edu/aat/300435353,pears
http://vocab.getty.edu/aat/300262559,coconuts (fruits)
http://vocab.getty.edu/aat/300266444,melon (fruit)
http://vocab.getty.edu/aat/300011869,berries
http://vocab.getty.edu/aat/300011897,nuts (plant components)
http://vocab.getty.edu/aat/300000373,<cemeteries by function>
http://vocab.getty.edu/aat/300266804,shtenders
http://vocab.getty.edu/aat/300375515,Agave sisalana (species)
http://vocab.getty.edu/aat/300447336,vitardi
http://vocab.getty.edu/aat/300375590,Polypodiopsida (class)
http://vocab.getty.edu/aat/300343667,Taxodiaceae (former family)
http://vocab.getty.edu/aat/300375592,Liliopsida (class)
http://vocab.getty.edu/aat/300008813,aquifers
http://vocab.getty.edu/aat/300386970,banks (landforms)
http://vocab.getty.edu/aat/300266142,bhadras
http://vocab.getty.edu/aat/300386145,deuls
http://vocab.getty.edu/aat/300446217,mañcaka
http://vocab.getty.edu/aat/300446364,madhyas-ratha
http://vocab.getty.edu/aat/300446830,talajaṅghā
http://vocab.getty.edu/aat/300266161,asteroids
http://vocab.getty.edu/aat/300174227,transverse ridge ribs
http://vocab.getty.edu/aat/300448930,teaching centers
http://vocab.getty.edu/aat/300380015,speleothems
http://vocab.getty.edu/aat/300404223,baptismal screens
http://vocab.getty.edu/aat/300266286,flying ribs
http://vocab.getty.edu/aat/300215220,pulpit falls
http://vocab.getty.edu/aat/300265367,pilgrimage routes
http://vocab.getty.edu/aat/300004918,cowsheds
http://vocab.getty.edu/aat/300263742,kalan
http://vocab.getty.edu/aat/300266130,bhogamaṇḍapas
http://vocab.getty.edu/aat/300447218,daṇḍa
http://vocab.getty.edu/aat/300262966,sliding ways
http://vocab.getty.edu/aat/300122208,funerary structures
http://vocab.getty.edu/aat/300259364,<housing complexes by function>
http://vocab.getty.edu/aat/300252504,Great Houses (Amerindian complexes)
http://vocab.getty.edu/aat/300000410,lumber camps
http://vocab.getty.edu/aat/300000498,housing developments
http://vocab.getty.edu/aat/300120676,refugee camps
http://vocab.getty.edu/aat/300404837,estates (residential complexes)
http://vocab.getty.edu/aat/300076122,stalls (religious building fixtures)
http://vocab.getty.edu/aat/300435498,piggeries
http://vocab.getty.edu/aat/300260518,selamliks
http://vocab.getty.edu/aat/300004376,harems
http://vocab.getty.edu/aat/300417707,pleasure parks
http://vocab.getty.edu/aat/300260369,sliding poles
http://vocab.getty.edu/aat/300007177,hunting lodges
http://vocab.getty.edu/aat/300132660,Standard Metropolitan Statistical Areas
http://vocab.getty.edu/aat/300404294,candied fruit
http://vocab.getty.edu/aat/300005610,condominiums (built works)
http://vocab.getty.edu/aat/300266732,schoolhouses
http://vocab.getty.edu/aat/300204722,storm pattern rugs
http://vocab.getty.edu/aat/300248227,malaqif
http://vocab.getty.edu/aat/300343549,sacred trees
http://vocab.getty.edu/aat/300446221,mañcabandha
http://vocab.getty.edu/aat/300007768,hangars
http://vocab.getty.edu/aat/300005818,historical society museums (buildings)
http://vocab.getty.edu/aat/300111978,lathhouses
http://vocab.getty.edu/aat/300389878,automotive museums (buildings)
http://vocab.getty.edu/aat/300003558,<architectural moldings by location or context>
http://vocab.getty.edu/aat/300000792,townships
http://vocab.getty.edu/aat/300411480,herbaceous borders
http://vocab.getty.edu/aat/300037353,wall coverings
http://vocab.getty.edu/aat/300193667,court carpets
http://vocab.getty.edu/aat/300188575,temple rugs
http://vocab.getty.edu/aat/300187822,khagangmas
http://vocab.getty.edu/aat/300197998,germetch
http://vocab.getty.edu/aat/300187021,dragon rugs
http://vocab.getty.edu/aat/300187728,Polonaise carpets
http://vocab.getty.edu/aat/300185944,Crivelli carpets
http://vocab.getty.edu/aat/300245524,alpujarras
http://vocab.getty.edu/aat/300001659,Attic bases
http://vocab.getty.edu/aat/300193695,pushti
http://vocab.getty.edu/aat/300187289,double-niche Ushaks
http://vocab.getty.edu/aat/300387655,submerged sites
http://vocab.getty.edu/aat/300404189,altar frontal frames
http://vocab.getty.edu/aat/300187587,torbas
http://vocab.getty.edu/aat/300391086,altar veils
http://vocab.getty.edu/aat/300391143,rotating tabernacles
http://vocab.getty.edu/aat/300204120,curtain papers
http://vocab.getty.edu/aat/300204128,domino papers
http://vocab.getty.edu/aat/300204043,sanitary papers (wallpaper)
http://vocab.getty.edu/aat/300204057,fill papers
http://vocab.getty.edu/aat/300411562,gilt leather hangings
http://vocab.getty.edu/aat/300014658,paneling
http://vocab.getty.edu/aat/300391148,cloths of honor
http://vocab.getty.edu/aat/300204865,corporals (altar cloths)
http://vocab.getty.edu/aat/300264587,tapestries à alentours
http://vocab.getty.edu/aat/300186759,knots (rug components)
http://vocab.getty.edu/aat/300000545,country clubs
http://vocab.getty.edu/aat/300069732,canopies (structural elements)
http://vocab.getty.edu/aat/300193007,<components column bases>
http://vocab.getty.edu/aat/300446294,hōma
http://vocab.getty.edu/aat/300190396,architrave components
http://vocab.getty.edu/aat/300447322,tantraka
http://vocab.getty.edu/aat/300001916,Pratt trusses
http://vocab.getty.edu/aat/300246780,catalognes (coverings)
http://vocab.getty.edu/aat/300186841,<rugs by function>
http://vocab.getty.edu/aat/300185922,large pattern Holbeins
http://vocab.getty.edu/aat/300411612,balatum
http://vocab.getty.edu/aat/300186177,tatamis
http://vocab.getty.edu/aat/300187787,Berber knots
http://vocab.getty.edu/aat/300203858,door rugs
http://vocab.getty.edu/aat/300187210,audience rugs
http://vocab.getty.edu/aat/300187737,re-entrant rugs
http://vocab.getty.edu/aat/300188009,Arraiolos carpets
http://vocab.getty.edu/aat/300185796,cicims
http://vocab.getty.edu/aat/300187157,Brussels carpets
http://vocab.getty.edu/aat/300187319,tapestry Brussels (carpets)
http://vocab.getty.edu/aat/300193690,border-patterned rugs
http://vocab.getty.edu/aat/300187670,hearth components
http://vocab.getty.edu/aat/300052387,front hearths
http://vocab.getty.edu/aat/300003838,crosswalks
http://vocab.getty.edu/aat/300375619,piscinae (pools)
http://vocab.getty.edu/aat/300181728,boundary lights
http://vocab.getty.edu/aat/300133150,military prisons (buildings)
http://vocab.getty.edu/aat/300006946,martello towers
http://vocab.getty.edu/aat/300005574,farmhouses
http://vocab.getty.edu/aat/300007780,subway stations
http://vocab.getty.edu/aat/300006296,ironworks (factories)
http://vocab.getty.edu/aat/300449009,cast museums (buildings)
http://vocab.getty.edu/aat/300169810,rural housing
http://vocab.getty.edu/aat/300000572,cricket fields
http://vocab.getty.edu/aat/300411477,polder dikes
http://vocab.getty.edu/aat/300110008,rafter roofs
http://vocab.getty.edu/aat/300001338,<compound vaults by form: profile>
http://vocab.getty.edu/aat/300006443,electric substations
http://vocab.getty.edu/aat/300002976,blind windows
http://vocab.getty.edu/aat/300447070,antari
http://vocab.getty.edu/aat/300002612,chaînes
http://vocab.getty.edu/aat/300411425,railway platforms
http://vocab.getty.edu/aat/300124822,archives (buildings)
http://vocab.getty.edu/aat/300001988,barrier elements
http://vocab.getty.edu/aat/300005605,log cabins (houses)
http://vocab.getty.edu/aat/300005420,radio towers
http://vocab.getty.edu/aat/300006122,sewers (drainage structures)
http://vocab.getty.edu/aat/300006354,slaughterhouses
http://vocab.getty.edu/aat/300000455,military bases
http://vocab.getty.edu/aat/300006278,brickworks (factories)
http://vocab.getty.edu/aat/300007148,caravanserais
http://vocab.getty.edu/aat/300152319,oil wells
http://vocab.getty.edu/aat/300411432,bore-holes
http://vocab.getty.edu/aat/300101328,low cost housing
http://vocab.getty.edu/aat/300078073,site elements
http://vocab.getty.edu/aat/300003835,berms (landscaped-site elements)
http://vocab.getty.edu/aat/300132419,<trees by location or context>
http://vocab.getty.edu/aat/300132417,evergreens
http://vocab.getty.edu/aat/300390526,hedgerow trees
http://vocab.getty.edu/aat/300132436,herbs
http://vocab.getty.edu/aat/300008874,grasslands
http://vocab.getty.edu/aat/300403960,culture areas
http://vocab.getty.edu/aat/300253299,industrial landscapes
http://vocab.getty.edu/aat/300008863,forests (cultural landscapes)
http://vocab.getty.edu/aat/300343519,fields (land)
http://vocab.getty.edu/aat/300008669,crown land
http://vocab.getty.edu/aat/300007016,lats (pillars)
http://vocab.getty.edu/aat/300007099,cabarets (buildings)
http://vocab.getty.edu/aat/300253567,retail parks
http://vocab.getty.edu/aat/300446962,citra-tōraṇa
http://vocab.getty.edu/aat/300004021,<rooms and spaces by function>
http://vocab.getty.edu/aat/300404099,drainage ditches
http://vocab.getty.edu/aat/300006967,preaching crosses
http://vocab.getty.edu/aat/300000542,beach clubs
http://vocab.getty.edu/aat/300419278,observation towers
http://vocab.getty.edu/aat/300000308,housing for the elderly
http://vocab.getty.edu/aat/300000500,mixed-use developments
http://vocab.getty.edu/aat/300005080,city gates
http://vocab.getty.edu/aat/300005250,barbershops
http://vocab.getty.edu/aat/300005666,bunkhouses
http://vocab.getty.edu/aat/300000824,dumps (refuse areas)
http://vocab.getty.edu/aat/300444965,kgotlas
http://vocab.getty.edu/aat/300000868,central business districts
http://vocab.getty.edu/aat/300110004,<roofs by form: interior shape>
http://vocab.getty.edu/aat/300005811,company museums (buildings)
http://vocab.getty.edu/aat/300002791,doorframe components
http://vocab.getty.edu/aat/300006127,sanitary sewers
http://vocab.getty.edu/aat/300446297,mēḍhī
http://vocab.getty.edu/aat/300266157,extraterrestrial bodies
http://vocab.getty.edu/aat/300008703,brooks
http://vocab.getty.edu/aat/300391207,ice floes
http://vocab.getty.edu/aat/300008701,arroyos (landforms)
http://vocab.getty.edu/aat/300014336,loess
http://vocab.getty.edu/aat/300310153,Anthocerophyta (division)
http://vocab.getty.edu/aat/300132375,herbaceous plants
http://vocab.getty.edu/aat/300132428,biennials (plants)
http://vocab.getty.edu/aat/300006448,correctional institutions (buildings)
http://vocab.getty.edu/aat/300005512,palazzi
http://vocab.getty.edu/aat/300120792,waterfront spaces
http://vocab.getty.edu/aat/300120801,docks (waterfront spaces)
http://vocab.getty.edu/aat/300120803,dockyards
http://vocab.getty.edu/aat/300122138,drilling structures
http://vocab.getty.edu/aat/300006791,bandstands
http://vocab.getty.edu/aat/300004903,connected barns
http://vocab.getty.edu/aat/300006429,offshore drilling platforms
http://vocab.getty.edu/aat/300006426,oil rigs
http://vocab.getty.edu/aat/300419279,beam bridges
http://vocab.getty.edu/aat/300448929,college buildings
http://vocab.getty.edu/aat/300005173,beer gardens
http://vocab.getty.edu/aat/300178900,food stands
http://vocab.getty.edu/aat/300256897,sound mirrors
http://vocab.getty.edu/aat/300005495,bungalows
http://vocab.getty.edu/aat/300005903,burial mounds
http://vocab.getty.edu/aat/300000281,prison camps
